country_iso_code,city_name,station_european_code,type_of_station,station_type_of_area,component_caption,component_name,statistics_year,statistic_value,measurement_unit,above_LV?,measurement_european_group_code,statistics_average_group,statistic_shortname,statistics_percentage_valid,city_code,UA_city_pop,percentage_traffic_population,percentage_background_population,count_type_by_city,assigned_population
IT,Latina,IT1184A,Background,suburban,NO2,Nitrogen dioxide (air),2012,31.583,µg/m3,0,500,hour,Mean,94.16,IT513C1,111423,4.9,95.1,2,52981.6365
IT,Viareggio,IT1186A,Background,urban,NO2,Nitrogen dioxide (air),2012,38.002,µg/m3,0,500,hour,Mean,94.228,IT055C1,60075,4.9,95.1,1,57131.325
IT,Ravenna,IT1204A,Background,urban,NO2,Nitrogen dioxide (air),2012,25.05,µg/m3,0,500,hour,Mean,97.666,IT506C1,149769,4.9,95.1,1,142430.319
IT,Palermo,IT1207A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,39.731,µg/m3,0,500,hour,Mean,95.23,IT005C1,664213,4.9,95.1,7,4649.491
IT,Pescara,IT1208A,Background,suburban,NO2,Nitrogen dioxide (air),2012,29.262,µg/m3,0,500,hour,Mean,91.189,IT019C1,123234,4.9,95.1,2,58597.767
IT,Sassari,IT1243A,Traffic,suburban,NO2,Nitrogen dioxide (air),2012,20.328,µg/m3,0,500,hour,Mean,92.19,IT026C1,127059,4.9,95.1,3,2075.297
IT,Biella,IT1247A,Background,urban,NO2,Nitrogen dioxide (air),2012,24.081,µg/m3,0,500,hour,Mean,99.693,IT059C1,47187,4.9,95.1,1,44874.837
IT,Biella,IT1248A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,37.202,µg/m3,0,500,hour,Mean,99.772,IT059C1,47187,4.9,95.1,1,2312.163
IT,Brescia,IT1251A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,70.868,µg/m3,1,500,hour,Mean,98.281,IT029C1,191476,4.9,95.1,2,4691.162
IT,Pescara,IT1264A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,38.875,µg/m3,0,500,hour,Mean,92.976,IT019C1,123234,4.9,95.1,3,2012.822
IT,Pescara,IT1265A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,31.265,µg/m3,0,500,hour,Mean,93.374,IT019C1,123234,4.9,95.1,3,2012.822
IT,Udine,IT1305A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,66.155,µg/m3,1,500,hour,Mean,92.725,IT035C1,100524,4.9,95.1,2,2462.838
IT,Bolzano,IT1334A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,38.548,µg/m3,0,500,hour,Mean,98.782,IT034C1,98352,4.9,95.1,2,2409.624
IT,Verona,IT1336A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,33.016,µg/m3,0,500,hour,Mean,91.507,IT012C1,262807,4.9,95.1,3,4292.51433333
IT,Verona,IT1337A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,51.776,µg/m3,1,500,hour,Mean,92.668,IT012C1,262807,4.9,95.1,3,4292.51433333
IT,Verona,IT1343A,Background,suburban,NO2,Nitrogen dioxide (air),2012,26.969,µg/m3,0,500,hour,Mean,91.963,IT012C1,262807,4.9,95.1,2,124964.7285
IT,Verona,IT1345A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,44.407,µg/m3,1,500,hour,Mean,98.77,IT012C1,262807,4.9,95.1,3,4292.51433333
IT,Siracusa,IT1346A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,29.986,µg/m3,0,500,hour,Mean,87.25,IT509C1,123545,4.9,95.1,5,1210.741
IT,Siracusa,IT1348A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,32.599,µg/m3,0,500,hour,Mean,94.217,IT509C1,123545,4.9,95.1,5,1210.741
IT,Sassari,IT1350A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,34.447,µg/m3,0,500,hour,Mean,79.77,IT026C1,127059,4.9,95.1,3,2075.297
IT,Terni,IT1364A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,38.192,µg/m3,0,500,hour,Mean,81.204,IT515C1,111659,4.9,95.1,3,1823.76366667
IT,Pisa,IT1409A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,37.195,µg/m3,0,500,hour,Mean,93.192,IT041C1,86841,4.9,95.1,1,4255.209
IT,Pescara,IT1422A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,58.385,µg/m3,1,500,hour,Mean,95.378,IT019C1,123234,4.9,95.1,3,2012.822
IT,Pescara,IT1423A,Background,suburban,NO2,Nitrogen dioxide (air),2012,22.076,µg/m3,0,500,hour,Mean,91.894,IT019C1,123234,4.9,95.1,2,58597.767
IT,Siracusa,IT1440A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,36.015,µg/m3,0,500,hour,Mean,90.369,IT509C1,123545,4.9,95.1,5,1210.741
IT,Padova,IT1453A,Background,urban,NO2,Nitrogen dioxide (air),2012,34.177,µg/m3,0,500,hour,Mean,92.372,IT028C1,216801,4.9,95.1,1,206177.751
IT,La Spezia,IT1456A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,43.937,µg/m3,1,500,hour,Mean,91.598,IT036C1,95487,4.9,95.1,2,2339.4315
IT,Verona,IT1468A,Background,urban,NO2,Nitrogen dioxide (air),2012,39.317,µg/m3,0,500,hour,Mean,93.534,IT012C1,262807,4.9,95.1,2,124964.7285
IT,Napoli,IT1496A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,32.936,µg/m3,0,500,hour,Mean,81.933,IT003C1,985764,4.9,95.1,1,48302.436
IT,Novara,IT1518A,Background,urban,NO2,Nitrogen dioxide (air),2012,36.701,µg/m3,0,501,hour,Mean,99.499,IT516C1,102585,4.9,95.1,1,97558.335
IT,Asti,IT1523A,Background,urban,NO2,Nitrogen dioxide (air),2012,30.041,µg/m3,0,500,hour,Mean,98.247,IT045C1,74294,4.9,95.1,1,70653.594
IT,La Spezia,IT1536A,Background,urban,NO2,Nitrogen dioxide (air),2012,28.744,µg/m3,0,500,hour,Mean,92.543,IT036C1,95487,4.9,95.1,2,45404.0685
IT,Trieste,IT1537A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,38.046,µg/m3,0,500,hour,Mean,92.316,IT015C1,204932,4.9,95.1,3,3347.22266667
IT,Livorno,IT1550A,Background,suburban,NO2,Nitrogen dioxide (air),2012,7.485,µg/m3,0,500,hour,Mean,94.627,IT504C1,160412,4.9,95.1,2,76275.906
IT,Palermo,IT1552A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,55.884,µg/m3,1,500,hour,Mean,95.355,IT005C1,664213,4.9,95.1,7,4649.491
IT,Livorno,IT1557A,Background,urban,NO2,Nitrogen dioxide (air),2012,25.917,µg/m3,0,500,hour,Mean,95.401,IT504C1,160412,4.9,95.1,2,76275.906
IT,Livorno,IT1558A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,36.959,µg/m3,0,500,hour,Mean,93.204,IT504C1,160412,4.9,95.1,2,3930.094
IT,Livorno,IT1560A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,59.97,µg/m3,1,500,hour,Mean,94.547,IT504C1,160412,4.9,95.1,2,3930.094
IT,Varese,IT1588A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,42.574,µg/m3,1,500,hour,Mean,96.699,IT043C1,86533,4.9,95.1,1,4240.117
IT,Treviso,IT1590A,Background,urban,NO2,Nitrogen dioxide (air),2012,35.531,µg/m3,0,500,hour,Mean,95.355,IT042C1,83784,4.9,95.1,1,79678.584
IT,Bari,IT1606A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,79.916,µg/m3,1,500,hour,Mean,86.851,IT008C1,323058,4.9,95.1,1,15829.842
IT,Taranto,IT1610A,Background,urban,NO2,Nitrogen dioxide (air),2012,11.183,µg/m3,0,500,hour,Mean,91.268,IT022C1,198971,4.9,95.1,3,63073.807
IT,Taranto,IT1613A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,31.412,µg/m3,0,500,hour,Mean,95.321,IT022C1,198971,4.9,95.1,1,9749.579
IT,Taranto,IT1614A,Background,urban,NO2,Nitrogen dioxide (air),2012,10.299,µg/m3,0,500,hour,Mean,95.31,IT022C1,198971,4.9,95.1,3,63073.807
IT,Bari,IT1624A,Background,suburban,NO2,Nitrogen dioxide (air),2012,23.747,µg/m3,0,500,hour,Mean,94.536,IT008C1,323058,4.9,95.1,3,102409.386
IT,Cagliari,IT1634A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,29.987,µg/m3,0,500,hour,Mean,88.604,IT027C1,161733,4.9,95.1,6,1320.8195
IT,Cagliari,IT1635A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,43.371,µg/m3,1,500,hour,Mean,83.732,IT027C1,161733,4.9,95.1,6,1320.8195
IT,Cagliari,IT1636A,Background,suburban,NO2,Nitrogen dioxide (air),2012,13.822,µg/m3,0,500,hour,Mean,88.331,IT027C1,161733,4.9,95.1,1,153808.083
IT,Cagliari,IT1637A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,37.148,µg/m3,0,500,hour,Mean,86.714,IT027C1,161733,4.9,95.1,6,1320.8195
IT,Cagliari,IT1638A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,41.302,µg/m3,1,500,hour,Mean,90.745,IT027C1,161733,4.9,95.1,6,1320.8195
IT,Prato,IT1654A,Background,urban,NO2,Nitrogen dioxide (air),2012,35.605,µg/m3,0,500,hour,Mean,94.41,IT502C1,182132,4.9,95.1,1,173207.532
IT,Taranto,IT1659A,Background,suburban,NO2,Nitrogen dioxide (air),2012,13.419,µg/m3,0,500,hour,Mean,91.2,IT022C1,198971,4.9,95.1,3,63073.807
IT,La Spezia,IT1662A,Background,suburban,NO2,Nitrogen dioxide (air),2012,10.968,µg/m3,0,500,hour,Mean,86.976,IT036C1,95487,4.9,95.1,2,45404.0685
IT,Lecce,IT1668A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,18.688,µg/m3,0,500,hour,Mean,97.643,IT037C1,94176,4.9,95.1,3,1538.208
IT,Cagliari,IT1675A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,32.149,µg/m3,0,500,hour,Mean,86.418,IT027C1,161733,4.9,95.1,6,1320.8195
IT,Novara,IT1676A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,53.446,µg/m3,1,500,hour,Mean,98.702,IT516C1,102585,4.9,95.1,1,5026.665
IT,Lecce,IT1687A,Traffic,suburban,NO2,Nitrogen dioxide (air),2012,10.026,µg/m3,0,500,hour,Mean,81.432,IT037C1,94176,4.9,95.1,3,1538.208
IT,Palermo,IT1691A,Traffic,suburban,NO2,Nitrogen dioxide (air),2012,30.791,µg/m3,0,500,hour,Mean,90.38,IT005C1,664213,4.9,95.1,7,4649.491
IT,Genova,IT1698A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,69.273,µg/m3,1,500,hour,Mean,86.51,IT006C1,622155,4.9,95.1,3,10161.865
IT,Catania,IT1718A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,65.71,µg/m3,1,500,hour,Mean,92.703,IT010C1,296627,4.9,95.1,2,7267.3615
IT,Catania,IT1721A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,34.459,µg/m3,0,500,hour,Mean,88.695,IT010C1,296627,4.9,95.1,2,7267.3615
IT,Catania,IT1724A,Background,suburban,NO2,Nitrogen dioxide (air),2012,15.64,µg/m3,0,500,hour,Mean,87.318,IT010C1,296627,4.9,95.1,1,282092.277
IT,Terni,IT1728A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,11.46,µg/m3,0,500,hour,Mean,84.244,IT515C1,111659,4.9,95.1,3,1823.76366667
IT,Cremona,IT1739A,Background,urban,NO2,Nitrogen dioxide (air),2012,35.933,µg/m3,0,500,hour,Mean,97.735,IT013C1,70897,4.9,95.1,1,67423.047
IT,Monza,IT1743A,Background,urban,NO2,Nitrogen dioxide (air),2012,46.352,µg/m3,1,500,hour,Mean,97.256,IT510C1,116434,4.9,95.1,1,110728.734
IT,Campobasso,IT1753A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,40.292,µg/m3,0,500,hour,Mean,90.426,IT020C1,51358,4.9,95.1,1,2516.542
IT,Modena,IT1771A,Background,urban,NO2,Nitrogen dioxide (air),2012,30.716,µg/m3,0,500,hour,Mean,99.454,IT030C1,180599,4.9,95.1,1,171749.649
IT,Campobasso,IT1798A,Background,urban,NO2,Nitrogen dioxide (air),2012,22.149,µg/m3,0,500,hour,Mean,87.067,IT020C1,51358,4.9,95.1,2,24420.729
IT,Campobasso,IT1799A,Background,urban,NO2,Nitrogen dioxide (air),2012,18.13,µg/m3,0,500,hour,Mean,88.741,IT020C1,51358,4.9,95.1,2,24420.729
IT,Lecco,IT1826A,Background,urban,NO2,Nitrogen dioxide (air),2012,24.049,µg/m3,0,500,hour,Mean,98.27,IT060C1,47806,4.9,95.1,1,45463.506
IT,Messina,IT1829A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,43.872,µg/m3,1,500,hour,Mean,95.241,IT501C1,246398,4.9,95.1,1,12073.502
IT,Roma,IT1834A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,63.059,µg/m3,1,500,hour,Mean,95.56,IT001C1,2536311,4.9,95.1,5,24855.8478
IT,Roma,IT1835A,Background,urban,NO2,Nitrogen dioxide (air),2012,39.425,µg/m3,0,500,hour,Mean,94.638,IT001C1,2536311,4.9,95.1,7,344575.965857
IT,Roma,IT1836A,Background,urban,NO2,Nitrogen dioxide (air),2012,52.511,µg/m3,1,500,hour,Mean,92.942,IT001C1,2536311,4.9,95.1,7,344575.965857
IT,Roma,IT1837A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,69.601,µg/m3,1,500,hour,Mean,94.729,IT001C1,2536311,4.9,95.1,5,24855.8478
IT,Vicenza,IT1838A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,43.733,µg/m3,1,500,hour,Mean,97.814,IT514C1,115967,4.9,95.1,1,5682.383
IT,Genova,IT1850A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,63.23,µg/m3,1,500,hour,Mean,83.743,IT006C1,622155,4.9,95.1,3,10161.865
IT,Trento,IT1859A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,48.437,µg/m3,1,500,hour,Mean,98.622,IT014C1,111940,4.9,95.1,1,5485.06
IT,Venezia,IT1862A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,43.594,µg/m3,1,500,hour,Mean,95.025,IT011C1,268623,4.9,95.1,2,6581.2635
IT,Padova,IT1880A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,45.434,µg/m3,1,500,hour,Mean,94.046,IT028C1,216801,4.9,95.1,1,10623.249
IT,Massa,IT1881A,Background,urban,NO2,Nitrogen dioxide (air),2012,24.389,µg/m3,0,500,hour,Mean,94.672,IT047C1,69704,4.9,95.1,1,66288.504
IT,Savona,IT1883A,Background,urban,NO2,Nitrogen dioxide (air),2012,21.941,µg/m3,0,500,hour,Mean,99.203,IT052C1,60794,4.9,95.1,1,57815.094
IT,La Spezia,IT1886A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,30.562,µg/m3,0,500,hour,Mean,96.038,IT036C1,95487,4.9,95.1,2,2339.4315
IT,Asti,IT1903A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,46.658,µg/m3,1,500,hour,Mean,99.727,IT045C1,74294,4.9,95.1,1,3640.406
IT,Vicenza,IT1905A,Background,urban,NO2,Nitrogen dioxide (air),2012,36.183,µg/m3,0,500,hour,Mean,97.495,IT514C1,115967,4.9,95.1,2,55142.3085
IT,Roma,IT1906A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,52.523,µg/m3,1,500,hour,Mean,95.492,IT001C1,2536311,4.9,95.1,5,24855.8478
IT,Ferrara,IT1918A,Background,urban,NO2,Nitrogen dioxide (air),2012,31.201,µg/m3,0,500,hour,Mean,95.071,IT507C1,133459,4.9,95.1,1,126919.509
IT,Piacenza,IT1923A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,43.371,µg/m3,1,500,hour,Mean,92.168,IT033C1,98831,4.9,95.1,1,4842.719
IT,Lecce,IT1932A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,19.637,µg/m3,0,500,hour,Mean,93.078,IT037C1,94176,4.9,95.1,3,1538.208
IT,Cosenza,IT1938A,Background,urban,NO2,Nitrogen dioxide (air),2012,37.198,µg/m3,0,500,hour,Mean,89.344,IT048C1,68355,4.9,95.1,1,65005.605
IT,Lecce,IT1955A,Background,suburban,NO2,Nitrogen dioxide (air),2012,17.772,µg/m3,0,500,hour,Mean,94.331,IT037C1,94176,4.9,95.1,1,89561.376
IT,Piacenza,IT1975A,Background,urban,NO2,Nitrogen dioxide (air),2012,28.034,µg/m3,0,500,hour,Mean,93.522,IT033C1,98831,4.9,95.1,1,93988.281
IT,Barletta,IT2003A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,20.114,µg/m3,0,500,hour,Mean,97.427,IT038C1,93666,4.9,95.1,1,4589.634
IT,Perugia,IT2004A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,35.144,µg/m3,0,500,hour,Mean,93.408,IT016C1,160880,4.9,95.1,3,2627.70666667
IT,Roma,IT2012A,Background,suburban,NO2,Nitrogen dioxide (air),2012,25.282,µg/m3,0,500,hour,Mean,90.608,IT001C1,2536311,4.9,95.1,7,344575.965857
IT,Foggia,IT2019A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,22.81,µg/m3,0,500,hour,Mean,86.555,IT031C1,153577,4.9,95.1,1,7525.273
IT,Sanremo,IT2029A,Background,urban,NO2,Nitrogen dioxide (air),2012,23.517,µg/m3,0,500,hour,Mean,87.887,IT051C1,57593,4.9,95.1,1,54770.943
IT,Bari,IT2042A,Background,urban,NO2,Nitrogen dioxide (air),2012,21.608,µg/m3,0,500,hour,Mean,92.668,IT008C1,323058,4.9,95.1,3,102409.386
IT,Bari,IT2051A,Background,suburban,NO2,Nitrogen dioxide (air),2012,25.669,µg/m3,0,500,hour,Mean,92.725,IT008C1,323058,4.9,95.1,3,102409.386
IT,Sassari,IT2055A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,18.849,µg/m3,0,500,hour,Mean,91.45,IT026C1,127059,4.9,95.1,3,2075.297
IT,Cagliari,IT2056A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,33.002,µg/m3,0,500,hour,Mean,92.133,IT027C1,161733,4.9,95.1,6,1320.8195
IT,Bologna,IT2075A,Background,suburban,NO2,Nitrogen dioxide (air),2012,25.014,µg/m3,0,500,hour,Mean,91.359,IT009C1,382257,4.9,95.1,2,181763.2035
IT,Venezia,IT2077A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,46.867,µg/m3,1,500,hour,Mean,94.695,IT011C1,268623,4.9,95.1,2,6581.2635
LT,Vilnius,LT00001,Background,urban,NO2,Nitrogen dioxide (air),2012,21.659,µg/m3,0,101,hour,Mean,95.549,LT001C1,534987,2.3,97.7,2,261341.1495
LT,Vilnius,LT00002,Background,urban,NO2,Nitrogen dioxide (air),2012,15.112,µg/m3,0,100,hour,Mean,95.719,LT001C1,534987,2.3,97.7,2,261341.1495
LT,Vilnius,LT00003,Traffic,urban,NO2,Nitrogen dioxide (air),2012,33.396,µg/m3,0,100,hour,Mean,93.374,LT001C1,534987,2.3,97.7,1,12304.701
LT,Panevežys,LT00012,Background,urban,NO2,Nitrogen dioxide (air),2012,13.784,µg/m3,0,100,hour,Mean,96.96,LT003C1,114214,2.3,97.7,1,111587.078
LT,Šiauliai,LT00022,Traffic,urban,NO2,Nitrogen dioxide (air),2012,26.186,µg/m3,0,101,hour,Mean,98.452,LT502C1,123169,2.3,97.7,1,2832.887
LT,Klaipeda,LT00031,Traffic,urban,NO2,Nitrogen dioxide (air),2012,20.115,µg/m3,0,101,hour,Mean,93.864,LT501C1,185257,2.3,97.7,2,2130.4555
LT,Klaipeda,LT00033,Traffic,urban,NO2,Nitrogen dioxide (air),2012,22.149,µg/m3,0,100,hour,Mean,97.996,LT501C1,185257,2.3,97.7,2,2130.4555
LT,Kaunas,LT00041,Traffic,urban,NO2,Nitrogen dioxide (air),2012,17.656,µg/m3,0,100,hour,Mean,93.602,LT002C1,358648,2.3,97.7,1,8248.904
LU,Luxembourg,LU0101A,Background,urban,NO2,Nitrogen dioxide (air),2012,33.493,µg/m3,0,100,hour,Mean,77.994,LU001C1,84679,9.1,90.9,1,76973.211
LV,Liepaja,LV000L1,Traffic,urban,NO2,Nitrogen dioxide (air),2012,22.192,µg/m3,0,100,hour,Mean,98.645,LV002C1,85783,3.8,96.2,2,1629.877
LV,Liepaja,LV000L2,Traffic,urban,NO2,Nitrogen dioxide (air),2012,17.26,µg/m3,0,100,hour,Mean,92.623,LV002C1,85783,3.8,96.2,2,1629.877
LV,Riga,LV00RP5,Background,urban,NO2,Nitrogen dioxide (air),2012,33.707,µg/m3,0,100,hour,Mean,89.094,LV001C1,726107,3.8,96.2,2,349257.467
LV,Riga,LV0RKE2,Background,urban,NO2,Nitrogen dioxide (air),2012,21.869,µg/m3,0,500,hour,Mean,95.913,LV001C1,726107,3.8,96.2,2,349257.467
LV,Riga,LV0RVL7,Traffic,urban,NO2,Nitrogen dioxide (air),2012,48.397,µg/m3,1,100,hour,Mean,88.149,LV001C1,726107,3.8,96.2,1,27592.066
MT,Valletta,MT00005,Traffic,urban,NO2,Nitrogen dioxide (air),2012,37.27,µg/m3,0,100,hour,Mean,75.433,MT001C1,195863,5,95,1,9793.15
NL,Amsterdam,NL00002,Traffic,urban,NO2,Nitrogen dioxide (air),2012,59.106,µg/m3,1,101,hour,Mean,99.567,NL002C1,746404,6.4,93.6,5,9553.9712
NL,Amsterdam,NL00003,Background,urban,NO2,Nitrogen dioxide (air),2012,25.338,µg/m3,0,101,hour,Mean,98.19,NL002C1,746404,6.4,93.6,6,116439.024
NL,Amsterdam,NL00007,Traffic,urban,NO2,Nitrogen dioxide (air),2012,54.992,µg/m3,1,101,hour,Mean,97.097,NL002C1,746404,6.4,93.6,5,9553.9712
NL,Amsterdam,NL00012,Traffic,urban,NO2,Nitrogen dioxide (air),2012,41.534,µg/m3,1,101,hour,Mean,96.915,NL002C1,746404,6.4,93.6,5,9553.9712
NL,Amsterdam,NL00014,Background,urban,NO2,Nitrogen dioxide (air),2012,27.472,µg/m3,0,100,hour,Mean,94.365,NL002C1,746404,6.4,93.6,6,116439.024
NL,Amsterdam,NL00017,Traffic,urban,NO2,Nitrogen dioxide (air),2012,41.416,µg/m3,1,101,hour,Mean,95.389,NL002C1,746404,6.4,93.6,5,9553.9712
NL,Amsterdam,NL00019,Background,urban,NO2,Nitrogen dioxide (air),2012,30.715,µg/m3,0,101,hour,Mean,99.135,NL002C1,746404,6.4,93.6,6,116439.024
NL,Amsterdam,NL00020,Traffic,urban,NO2,Nitrogen dioxide (air),2012,48.057,µg/m3,1,101,hour,Mean,96.095,NL002C1,746404,6.4,93.6,5,9553.9712
NL,Amsterdam,NL00021,Background,urban,NO2,Nitrogen dioxide (air),2012,23.227,µg/m3,0,101,hour,Mean,99.852,NL002C1,746404,6.4,93.6,6,116439.024
NL,Amsterdam,NL00022,Background,urban,NO2,Nitrogen dioxide (air),2012,23.906,µg/m3,0,101,hour,Mean,95.959,NL002C1,746404,6.4,93.6,6,116439.024
NL,Heerlen,NL00136,Traffic,urban,NO2,Nitrogen dioxide (air),2012,32.628,µg/m3,0,100,hour,Mean,97.564,NL010C1,92347,6.4,93.6,1,5910.208
NL,Heerlen,NL00137,Background,urban,NO2,Nitrogen dioxide (air),2012,23.207,µg/m3,0,100,hour,Mean,95.378,NL010C1,92347,6.4,93.6,1,86436.792
NL,Eindhoven,NL00236,Traffic,urban,NO2,Nitrogen dioxide (air),2012,32.449,µg/m3,0,101,hour,Mean,96.551,NL005C1,208984,6.4,93.6,2,6687.488
NL,Eindhoven,NL00237,Traffic,urban,NO2,Nitrogen dioxide (air),2012,33.712,µg/m3,0,101,hour,Mean,98.258,NL005C1,208984,6.4,93.6,2,6687.488
NL,Breda,NL00241,Background,suburban,NO2,Nitrogen dioxide (air),2012,25.156,µg/m3,0,100,hour,Mean,98.566,NL012C1,171141,6.4,93.6,1,160187.976
NL,'s-Gravenhage,NL00404,Background,urban,NO2,Nitrogen dioxide (air),2012,27.642,µg/m3,0,111,hour,Mean,96.664,NL001C1,470266,6.4,93.6,1,440168.976
NL,Rotterdam,NL00418,Background,urban,NO2,Nitrogen dioxide (air),2012,34.576,µg/m3,0,111,hour,Mean,97.313,NL003C1,608993,6.4,93.6,2,285008.724
NL,Vlaardingen,NL00433,Traffic,urban,NO2,Nitrogen dioxide (air),2012,38.294,µg/m3,0,111,hour,Mean,99.214,NL024C1,69988,6.4,93.6,1,4479.232
NL,Dordrecht,NL00442,Background,urban,NO2,Nitrogen dioxide (air),2012,25.797,µg/m3,0,100,hour,Mean,98.281,NL506C1,116160,6.4,93.6,1,108725.76
NL,'s-Gravenhage,NL00445,Traffic,urban,NO2,Nitrogen dioxide (air),2012,40.331,µg/m3,0,100,hour,Mean,96.539,NL001C1,470266,6.4,93.6,1,30097.024
NL,Rotterdam,NL00487,Traffic,urban,NO2,Nitrogen dioxide (air),2012,42.57,µg/m3,1,100,hour,Mean,99.123,NL003C1,608993,6.4,93.6,1,38975.552
NL,Rotterdam,NL00488,Background,urban,NO2,Nitrogen dioxide (air),2012,30.235,µg/m3,0,100,hour,Mean,95.822,NL003C1,608993,6.4,93.6,2,285008.724
NL,Schiedam,NL00494,Background,urban,NO2,Nitrogen dioxide (air),2012,35.592,µg/m3,0,100,hour,Mean,96.938,NL518C1,73414,6.4,93.6,1,68715.504
NL,Amsterdam,NL00520,Background,urban,NO2,Nitrogen dioxide (air),2012,31.642,µg/m3,0,111,hour,Mean,98.52,NL002C1,746404,6.4,93.6,6,116439.024
NL,Haarlem,NL00537,Traffic,urban,NO2,Nitrogen dioxide (air),2012,35.839,µg/m3,0,101,hour,Mean,91.405,NL501C1,147240,6.4,93.6,1,9423.36
NL,Hilversum,NL00547,Traffic,urban,NO2,Nitrogen dioxide (air),2012,27.924,µg/m3,0,100,hour,Mean,97.86,NL018C1,84599,6.4,93.6,1,5414.336
NL,Utrecht,NL00636,Traffic,urban,NO2,Nitrogen dioxide (air),2012,32.787,µg/m3,0,111,hour,Mean,93.648,NL004C1,285329,6.4,93.6,2,9130.528
NL,Utrecht,NL00639,Traffic,urban,NO2,Nitrogen dioxide (air),2012,36.338,µg/m3,0,101,hour,Mean,97.45,NL004C1,285329,6.4,93.6,2,9130.528
NL,Zaanstad,NL00701,Background,urban,NO2,Nitrogen dioxide (air),2012,25.644,µg/m3,0,100,hour,Mean,98.839,NL502C1,134566,6.4,93.6,1,125953.776
NL,Nijmegen,NL00741,Traffic,urban,NO2,Nitrogen dioxide (air),2012,37.379,µg/m3,0,100,hour,Mean,97.814,NL013C1,156582,6.4,93.6,1,10021.248
NL,Nijmegen,NL00742,Background,urban,NO2,Nitrogen dioxide (air),2012,24.812,µg/m3,0,100,hour,Mean,95.697,NL013C1,156582,6.4,93.6,1,146560.752
NL,Groningen,NL00937,Traffic,urban,NO2,Nitrogen dioxide (air),2012,29.341,µg/m3,0,100,hour,Mean,96.607,NL007C1,179859,6.4,93.6,1,11510.976
NL,Groningen,NL00938,Background,suburban,NO2,Nitrogen dioxide (air),2012,13.712,µg/m3,0,100,hour,Mean,91.234,NL007C1,179859,6.4,93.6,1,168348.024
NO,Oslo,NO0011A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,39.458,µg/m3,0,501,hour,Mean,98.497,NO001C1,527004,1.9,98.1,5,2002.6152
